"amplitude"
-5.125007994890925511e-01
-5.130513219407916159e-01
-5.135733798119394011e-01
-5.140833680139340611e-01
-5.145863683748359563e-01
-5.150614431743564259e-01
-5.154680562762139484e-01
-5.158680362066641045e-01
-5.162357662965739724e-01
-5.165350788634246459e-01
-5.167705116044808422e-01
-5.169771709199543208e-01
-5.171157548906504253e-01
-5.172031118635745939e-01
-5.172012588006842382e-01
-5.171125470029959148e-01
-5.169943001290532303e-01
-5.167538135062008653e-01
-5.164535260603200229e-01
-5.160627980429265405e-01
-5.155595273785217314e-01
-5.149645923466216191e-01
-5.142745254914806718e-01
-5.135316292268540250e-01
-5.127228739228628651e-01
-5.118105976419305980e-01
-5.108486678457780927e-01
-5.097888147846370011e-01
-5.086749721967703808e-01
-5.074935805642957209e-01
-5.062319659670377892e-01
-5.049201259616095117e-01
-5.035677157993142528e-01
-5.021346927026207885e-01
-5.006029507075172580e-01
-4.990677923605925104e-01
-4.974516745670027329e-01
-4.958221629925861906e-01
-4.941173741271511211e-01
-4.923752241570075183e-01
-4.906033590914918308e-01
-4.887657524671893960e-01
-4.869235659937780070e-01
-4.849982261136299155e-01
-4.830646262879556008e-01
-4.810912210428945901e-01
-4.791004623542956531e-01
-4.770939508406126794e-01
-4.750416163962054572e-01
-4.729709053676214858e-01
-4.709162221369994072e-01
-4.687812643867403928e-01
-4.666627998655298870e-01
-4.645387510124801000e-01
-4.623595418379121691e-01
-4.602140416702661940e-01
-4.580908315923482022e-01
-4.559014165906269955e-01
-4.537193861928557892e-01
-4.515788694560225469e-01
-4.494072550441929326e-01
-4.472676071580431456e-01
-4.451155696238169313e-01
-4.429966272013327599e-01
-4.408307289585653432e-01
-4.387557238689350769e-01
-4.366233822304199097e-01
-4.345894078460768584e-01
-4.325370279991442857e-01
-4.305118472044648925e-01
-4.284910402659311557e-01
-4.265239207600661220e-01
-4.245547747973394959e-01
-4.226384299604358241e-01
-4.206927600416526247e-01
-4.187442918473721631e-01
-4.168057381351315538e-01
-4.148782271332436822e-01
-4.129099622697237071e-01
-4.109483089017163526e-01
-4.089250426549784212e-01
-4.069082039900442371e-01
-4.048677371985421325e-01
-4.027510757447959056e-01
-4.006266728828472012e-01
-3.984187390671118933e-01
-3.961598348579219997e-01
-3.938642428447908794e-01
-3.914927710115560511e-01
-3.890822404919246913e-01
-3.865487547732586737e-01
-3.839832597910525780e-01
-3.813029220956838383e-01
-3.785706137555068795e-01
-3.757261769437718057e-01
-3.727345141147558882e-01
-3.697174170838880558e-01
-3.665349494536215280e-01
-3.633354541517311298e-01
-3.599854806615455649e-01
-3.565881260763587579e-01
-3.531136339700746141e-01
-3.495787331017016775e-01
-3.459592900052967934e-01
-3.422751861762604042e-01
-3.386006000358552925e-01
-3.348160570552057291e-01
-3.310639463531149795e-01
-3.271997061449216093e-01
-3.233675097287072031e-01
-3.195165380584321091e-01
-3.156639716413222052e-01
-3.117692902239334596e-01
-3.078685040696680364e-01
-3.039968759863656556e-01
-3.001753529962618572e-01
-2.962989366041574035e-01
-2.925315115238733554e-01
-2.887132299541997904e-01
-2.849832173417263248e-01
-2.812953580704194434e-01
-2.776911693584021568e-01
-2.740957725890005858e-01
-2.705508723450044117e-01
-2.671066680730280196e-01
-2.636554211168497530e-01
-2.602672511638034480e-01
-2.568701367095963528e-01
-2.535717591227017453e-01
-2.502757733316872124e-01
-2.469632008267435841e-01
-2.437394028996726913e-01
-2.405012122517274920e-01
-2.372288695426759686e-01
-2.339914193214785998e-01
-2.307830228487958713e-01
-2.275648494402481015e-01
-2.242807665640308146e-01
-2.210189916229414464e-01
-2.177857955520000055e-01
-2.144526988430323078e-01
-2.111347614996529343e-01
-2.078079194980070599e-01
-2.043985904635015616e-01
-2.009830139681028915e-01
-1.975099293005541101e-01
-1.939773629202043159e-01
-1.904252715536598750e-01
-1.867864962897347325e-01
-1.831230407817001915e-01
-1.794461233776872000e-01
-1.757124918240612066e-01
-1.719513537782219048e-01
-1.681815703392370298e-01
-1.643908281860553544e-01
-1.606260329907613915e-01
-1.568621822229049334e-01
-1.531062693318448742e-01
-1.493534115345298563e-01
-1.456633885413714524e-01
-1.420111243038591764e-01
-1.383933399981747137e-01
-1.348565531946450402e-01
-1.313481480217615627e-01
-1.279383894260344712e-01
-1.245687146630406472e-01
-1.213015736191934146e-01
-1.180886080722488851e-01
-1.150284507076614199e-01
-1.120539439994047010e-01
-1.091680888663960625e-01
-1.064184580743359060e-01
-1.037837773845776412e-01
-1.012505957871666640e-01
-9.889770734063582647e-02
-9.665455089111711640e-02
-9.448597214635263974e-02
-9.245054726082538310e-02
-9.048461734463135453e-02
-8.861987250063654842e-02
-8.681786023954451981e-02
-8.504567807262011780e-02
-8.339051931548187302e-02
-8.176561616008694300e-02
-8.017225277566997210e-02
-7.861467577520687977e-02
-7.707698749719553433e-02
-7.556186758443621254e-02
-7.405909347466931025e-02
-7.256240615276420003e-02
-7.105599830280455442e-02
-6.952530560742056776e-02
-6.798454694845147694e-02
-6.636323458513093687e-02
-6.472352318089266698e-02
-6.307589827706949759e-02
-6.131976079622702969e-02
-5.949894125279701212e-02
-5.761196354238781736e-02
-5.565697825515263791e-02
-5.362352013220540725e-02
-5.151985960019576927e-02
-4.938264337534159498e-02
-4.717418491249673884e-02
-4.495289144977554496e-02
-4.268756126070707979e-02
-4.040764169210398632e-02
-3.813499058384954565e-02
-3.590249407391535308e-02
-3.364238869899114498e-02
-3.136884653325322514e-02
-2.918631492460908167e-02
-2.703725450480665843e-02
-2.492830088832157301e-02
-2.286505306087223410e-02
-2.090736443602262892e-02
-1.901076275765241352e-02
-1.719968328839988070e-02
-1.544920560324512110e-02
-1.386897331955344245e-02
-1.233623929540421729e-02
-1.101365315272004493e-02
-9.747533607223584848e-03
-8.644454780009629136e-03
-7.744577574839353086e-03
-6.951144649420339799e-03
-6.280299714772601821e-03
-5.771140593467062076e-03
-5.391647613152529897e-03
-5.128898147139398546e-03
-4.982844428559320138e-03
-4.914953258407041975e-03
-4.909042465004508603e-03
-5.032243400280730916e-03
-5.204526391972456346e-03
-5.408764348854731493e-03
-5.700875966275444420e-03
-6.021443384790613890e-03
-6.347336324291603417e-03
-6.709782071668394382e-03
-7.121012214600322236e-03
-7.469781154216503273e-03
-7.843747967886591926e-03
-8.194496403055346809e-03
-8.514617083137551029e-03
-8.845486857953261881e-03
-9.074740034059889868e-03
-9.225347855875178082e-03
-9.350222018008887831e-03
-9.369697435563852095e-03
-9.349895133350088344e-03
-9.189232399393194167e-03
-8.998898348692843663e-03
-8.673413923251431512e-03
-8.321161255729958572e-03
-7.952885140337217357e-03
-7.490569793248212649e-03
-6.985681886490415458e-03
-6.437716500742080190e-03
-5.864958893593955752e-03
-5.256233320709540434e-03
-4.641749305219012960e-03
-4.001700352976893769e-03
-3.393895381650990396e-03
-2.770281403361443510e-03
-2.127704767936806386e-03
-1.535378829972607571e-03
-9.064693267659918938e-04
-3.595860765437759385e-04
1.612977113304853161e-04
6.340679944032180659e-04
1.088824293245272204e-03
1.459798678118763397e-03
1.782132070880394076e-03
2.030856154851545803e-03
2.232436026712520186e-03
2.337470311706453530e-03
2.386784811299524391e-03
2.349133956353773728e-03
2.234210780818100643e-03
2.098258839367814384e-03
1.908863202408839048e-03
1.699553120816170784e-03
1.416148702528380841e-03
1.116786189702884298e-03
8.033635046191846263e-04
4.659684694812323003e-04
1.349959135840735763e-04
-1.786250936134225337e-04
-5.210868522345177972e-04
-8.564713721829157050e-04
-1.179647977533804584e-03
-1.491072690993619498e-03
-1.793429993202798681e-03
-2.049907877154628563e-03
-2.244459415278513698e-03
-2.408799930122445740e-03
-2.551798810798897726e-03
-2.601949096414117243e-03
-2.602521488816261774e-03
-2.598508102176756013e-03
-2.438943431189347089e-03
-2.239033306111649566e-03
-2.014786584061730584e-03
-1.655369548993472495e-03
-1.284708583372238394e-03
-8.805745192335488053e-04
-3.688978906103094341e-04
1.426291974119028166e-04
7.256568636326600485e-04
1.309317639632234277e-03
1.913833148074677720e-03
2.589486355211481974e-03
3.285330795637685444e-03
3.968289861505565515e-03
4.637363137653395008e-03
5.375606295455756002e-03
6.062840937562123320e-03
6.758225078790504152e-03
7.467745965571178160e-03
8.152488427215609512e-03
8.821422590795480884e-03
9.452229654922171542e-03
1.011542311095382958e-02
1.070029253406631214e-02
1.124388943893948369e-02
1.175091391313090247e-02
1.221601676084774213e-02
1.267938095778870129e-02
1.302114899860313570e-02
1.339469405108835616e-02
1.368002255501100245e-02
1.393906878106409425e-02
1.418150368502895872e-02
1.433854459429314415e-02
1.451758729142000118e-02
1.460221049610339883e-02
1.469734812586341241e-02
1.476646045516381324e-02
1.479740355056005305e-02
1.481970144679676908e-02
1.482561228629132241e-02
1.475236377022735336e-02
1.473041516968739278e-02
1.463692547394833919e-02
1.456031247446962218e-02
1.443451707523559120e-02
1.434529203306042847e-02
1.422458808554263529e-02
1.407321429485285623e-02
1.390580194311703821e-02
1.377029531400838884e-02
1.365482685394522368e-02
1.347120458587526722e-02
1.335643843458938704e-02
1.316755916906249546e-02
1.301645070189852774e-02
1.289981079663453725e-02
1.276498099214829450e-02
1.260154780680497813e-02
1.250478702329257605e-02
1.235145834058906308e-02
1.224655684412144160e-02
1.213521946086476219e-02
1.202941724344690211e-02
1.190809549295709577e-02
1.181086904721435037e-02
1.176375576163758881e-02
1.170197923225737777e-02
1.164154011401501675e-02
1.159989232235742428e-02
1.157453415571182975e-02
1.153690593636011452e-02
1.156956474111500537e-02
1.154628046070208143e-02
1.158745950449696638e-02
1.164562312556001109e-02
1.171684076094088069e-02
1.182721253088202598e-02
1.194170170050450064e-02
1.209503640149489287e-02
1.223081762175865297e-02
1.241078671888326893e-02
1.260650946045632249e-02
1.278606127177246699e-02
1.302773340822322573e-02
1.323748350094826678e-02
1.350729473134260061e-02
1.378572520135657072e-02
1.407967986217911402e-02
1.434987564803616965e-02
1.469717528481201928e-02
1.499989646252630239e-02
1.535023727551554709e-02
1.568349079242332619e-02
1.605295660072401584e-02
1.642326068563816632e-02
1.678848653157832480e-02
1.716596203010465824e-02
1.754745495872453084e-02
1.795325597201729087e-02
1.834794575271628606e-02
1.873569296677493265e-02
1.918732112723095865e-02
1.959277777773121496e-02
2.000952932380082455e-02
2.043162806651621644e-02
2.086937795838850890e-02
2.127328544356291845e-02
2.174319353060224710e-02
2.223483344181124977e-02
2.267612457106705018e-02
2.322546683775091048e-02
2.374355370881824079e-02
2.428320232079537316e-02
2.486591346375977007e-02
2.545790796592245497e-02
2.606028750415358836e-02
2.672089160133802113e-02
2.741034169278217317e-02
2.811680085889523353e-02
2.890027794742930367e-02
2.967619372454252669e-02
3.052969687530720372e-02
3.139139189783622663e-02
3.232565659620588450e-02
3.329911282911817566e-02
3.433173756704604312e-02
3.541933077781216077e-02
3.652292875418539086e-02
3.768094951995456382e-02
3.892858380435125498e-02
4.020123310933169936e-02
4.151386512109964816e-02
4.285489348542897287e-02
4.423251486952535505e-02
4.561095560428134188e-02
4.703260519120221889e-02
4.850959426292716925e-02
4.995602491254077376e-02
5.140422418010252847e-02
5.283947615210077275e-02
5.432108941995800189e-02
5.577293942412270278e-02
5.721236374910077666e-02
5.861322186245549598e-02
6.001201103018596189e-02
6.140109419485614839e-02
6.269370825957000515e-02
6.402417792626331761e-02
6.525581593300623651e-02
6.648746785092927991e-02
6.764524096370407025e-02
6.872388601519272000e-02
6.979233409118262843e-02
7.076504271568830051e-02
7.163806568201358527e-02
7.253494053037101708e-02
7.329949704277137490e-02
7.406742689060950846e-02
7.482323243600158547e-02
7.549268634986247561e-02
7.621595019258356474e-02
7.687772491771971417e-02
7.758936005988066598e-02
7.830232609119888720e-02
7.901101726154717564e-02
7.977215028488410242e-02
8.054364222551663177e-02
8.139206137979845823e-02
8.225884797980860530e-02
8.322083424313936328e-02
8.420063755807401240e-02
8.529783837015224301e-02
8.647246029790076061e-02
8.779351947169307391e-02
8.917312614404225568e-02
9.065252777028243170e-02
9.224983605229820915e-02
9.398716396985923316e-02
9.587128643201961453e-02
9.792310753836916404e-02
1.000529890384963122e-01
1.023787334094772988e-01
1.048153288124550886e-01
1.073112198661209798e-01
1.099824153072594957e-01
1.126976798584427147e-01
1.155021009742739357e-01
1.184273409187373977e-01
1.214005120843422020e-01
1.244096711313475989e-01
1.274743298516412271e-01
1.306304481581280208e-01
1.337475996290753977e-01
1.369386538511345175e-01
1.401101362320553712e-01
1.433049833274881169e-01
1.465081116156607965e-01
1.496864505742670493e-01
1.528421718960034925e-01
1.559644105700968564e-01
1.590507447816990882e-01
1.620849694221945803e-01
1.650824426316486182e-01
1.679961701236515614e-01
1.708230538242817287e-01
1.735792140872005340e-01
1.762613106926515516e-01
1.788879837519710414e-01
1.814191537619324612e-01
1.838664487192969155e-01
1.862520239654596177e-01
1.885987631819577848e-01
1.908759457824751871e-01
1.930801295365475179e-01
1.952610050261385233e-01
1.974067385250773132e-01
1.995096130243567689e-01
2.015567680272827011e-01
2.035662148640072777e-01
2.055921602788222946e-01
2.075806298133229810e-01
2.095104011233606955e-01
2.114558102700499209e-01
2.134228757278713862e-01
2.153277798006130450e-01
2.172402846342528226e-01
2.191889049149831070e-01
2.211141757326304524e-01
2.230572072309995602e-01
2.250559200629057011e-01
2.269961252067825286e-01
2.290060452560558624e-01
2.310224152042776313e-01
2.330547923028561952e-01
2.351149176029999066e-01
2.371810012539431745e-01
2.392700126945851158e-01
2.413595687014513658e-01
2.434829214775178774e-01
2.455384870213855042e-01
2.476351010425799637e-01
2.497504494171696454e-01
2.518616385805573787e-01
2.539492193945466214e-01
2.560034674582662984e-01
2.580889478969348727e-01
2.601469828705332832e-01
2.621665509985295905e-01
2.641793317606720426e-01
2.661740911986647529e-01
2.681455239203405227e-01
2.701054998332894086e-01
2.720363442957532407e-01
2.739285146805663373e-01
2.757979979370954737e-01
2.776520875404746014e-01
2.794235784240260978e-01
2.812103719016611492e-01
2.829021031975127443e-01
2.846163407442581228e-01
2.862946666483502933e-01
2.879394707416697008e-01
2.895667078137925121e-01
2.912140013756240320e-01
2.927972782293445375e-01
2.943888515278507700e-01
2.959856609711232767e-01
2.975647862606214389e-01
2.991428122317663640e-01
3.007704340996107395e-01
3.023479227737752573e-01
3.039539946220992661e-01
3.055582521421200126e-01
3.072271574837494024e-01
3.088746476308661948e-01
3.105359739824516407e-01
3.122680297188519805e-01
